headline,url,content,source,label
"I Watched Indian Content Creators Play The Real-Life Squid Game, And Now Want A Squid-Game Theme Park",https://www.buzzfeed.com/kanksharaina/i-watched-indian-content-creators-play-the-real-life-squid,,BuzzFeed,FAKE
"How China fell for a lobster: What an AI assistant tells us about Beijing's ambition
The AI agent sparked a frenzy of ""raising lobsters"" in March, with users training the tool to suit their needs.
2 days ago
Asia",https://www.bbc.com/news/articles/cy41n17e23go,"""Are you a lobster?"" is the first question Wang had for the BBC. He had been so consumed recently by the AI assistant OpenClaw - which in China has earned the name ""lobster"" - that he wondered if he was talking to AI, rather than a journalist. After being assured he was not, the young IT engineer explained how he had ""fallen deep into"" AI and, especially, OpenClaw. Driven by encouragement from the very top of China's leadership, the world's second-biggest economy has embraced artificial intelligence, sparking both curiosity and concern. OpenClaw, built by Austrian developer Peter Steinberger, is an example of how this is playing out. Because it is built on open-source data and tech, the code is available to those who want to customise it to work with Chinese AI models. And that is a huge advantage, because Western models such as ChatGPT and Claude are not accessible in China. So OpenClaw stirred up a frenzy as more people experimented with its code. Wang was one of them. He did not want to share his full name because of his side gig running an online shop selling digital gadgets on TikTok, which is banned in China. When he first saw what his ""lobster"" - built on OpenClaw's code and altered for his use - could do, he said he was stunned. Uploading products to the TikTok Shop is a grind: adding images, writing titles and descriptions, setting prices and discounts, signing up for campaigns, and messaging influencers. Usually he can manage about a dozen listings a day. His ""lobster"", which he was still testing, can do up to 200 in just two minutes, he claimed. ""It is scary, but also exciting. My lobster is better than I am at this. It writes better, and can instantly compare my prices with every competitor - something I would never have time to do."" OpenClaw had already exploded in the global tech community - Nvidia CEO Jensen Huang called it ""the next ChatGPT"" and its developer Steinberger recently joined OpenAI. But the enthusiasm that turned OpenClaw into something ""trendy"" was ""uniquely Chinese"", said Wendy Chang, from the MERICS think-tank. Wang called OpenClaw ""the AI era's answer for ordinary people"". Chinese tech giants seemed to agree because they were releasing apps built on OpenClaw. From the southern tech hub of Shenzhen to the capital of Beijing, hundreds of people - from secondary school students to retirees - were lining up outside the headquarters of Tencent and Baidu for free customised versions. Many were curious to find out more about the ""lobsters"". Some users online said they used them to invest in stocks, claiming their ""lobsters"" analysed the best times to buy and sell, and even did the deed, despite the risk of costly errors. Others said the tools were great for multi-tasking and saving time. Famous comedian and author Li Dan told millions of his followers on Douyin that he was so immersed in OpenClaw that he talked to his lobster in his dreams. Fu Sheng, chief executive of Cheetah Mobile, relentlessly shared how he ""raised his lobster"" on social media - a phrase users adopted to describe training the assistant for their requirements. China's AI moment has been in the making for some time. When the Chinese app DeepSeek burst onto the AI scene early last year, it seemed to catch a lot of people by surprise. It was also an open-source platform, developed by home-grown engineers from elite Chinese universities. And it came on the back of years of investments in developing crucial technology, including AI - which has only continued in the wake of DeepSeek's success. What DeepSeek showed was the Chinese entrepreneurial appetite for seeking out opportunities in research and innovation, despite curbs on the import of advanced tech. And it also proved how eagerly people were willing to adopt open-source platforms. So the stage was set for OpenClaw. Its popularity did not escape the Chinese government. Several counties and cities provided incentives to encourage entrepreneurs to apply OpenClaw in their businesses - the eastern city of Wuxi offered up to five million yuan ($726,000; £549,000) for manufacturing-related applications, such as robots. ""Everyone in China knows that the government sets the pace, and the government tells you where the opportunities are,"" said Rui Ma, founder of the Tech Buzz China newsletter. ""It's practical for most people. That's probably a better plan, to just follow the government directive than to really try to figure it out on your own."" Once Beijing signals its priorities, the market follows. In the past few years, tech companies - large and small - have rushed into the AI race, supported by subsidised office space, cash rewards and loans. From manufacturing to transport, healthcare to household electronics, companies are seeking to integrate AI into their products and operations. ""That's the spirit of AI Plus,"" Chang says, referring to China's national strategy to integrate AI across industries. ""Take AI, apply it everywhere."" The competition is fierce. In what Chinese media have dubbed the ""Hundred Model War"", more than 100 AI models have emerged since 2023, with only 10 still in contention. Chinese AI platforms still lag behind Western competitors, experts say, though the gap is narrowing. That is why, for Chinese officials, promoting OpenClaw is a strategic move, according to Jenny Xiao. But much of the initial hype has cooled as users begin to reckon with the costs involved - interacting with the agent requires spending tokens - as well as security concerns. Last month, Beijing's cybersecurity authorities warned of serious risks linked to improperly installing and using OpenClaw. A growing number of government agencies have since banned staff from installing the tool. Soon, the trend shifted from offering to install the service to removing it. Such contradiction is not unusual in China's top-down system, Ma says. Local governments often compete for approval from Beijing by ushering in tools that align with what the Communist Party leadership wants, and then pedal back as challenges arise. ""It's disorder with control,"" Ma says, adding that Beijing's intervention doesn't necessarily signal discouragement. For one, AI startups could address a major challenge: youth unemployment rate of more than 16%. Many government incentives tied to OpenClaw - some with subsidies of up to 10 million yuan - mention ""one-person companies"", or start-ups run by an individual, with the help of AI. ""Who's the most likely to build a one-person company? Probably young people who face a tough job market,"" Xiao says. And the fear of falling behind is acute in China, given the intense competition over jobs. ""Some say that in 2026, if you don't 'raise lobsters', you've already lost at the starting line,"" reads a commentary published by state newspaper People's Daily. ""It is genuinely terrifying,"" said Jason, an IT programmer whose team is only hiring those who have experience using AI tools. ""It's mostly people leaving, with very few new hires coming in."" Wang agrees that it's a scary time - ""everyone could be replaced"" - though he doesn't seem overly worried himself. ""I probably won't need to work, and this could become my full-time job,"" he said, referring to his TikTok business. What if the ""lobsters"" can run their own shops, squeezing him out? ""I'll use AI to find another business.""",BBC,REAL
A database of analog cameras that can be 3D printed,https://printed.analogcamera.space/,,HackerNews,REAL
Create Your Own 'Bridgerton' Storyline And We'll Tell You Your 'Bridgerton' Soulmate,https://www.buzzfeed.com/kanksharaina/plan-your-dream-bridgerton-season,,BuzzFeed,FAKE
JD Vance backs Orbán's re-election bid in Budapest visit and hits out at EU,https://www.bbc.com/news/articles/cyv16lq2rp1o,"Five days before Hungarians vote in elections that could bring down Viktor Orbán after 16 years in office, US Vice-President JD Vance has intervened in the campaign to give the Hungarian prime minister a ringing endorsement, while delivering another blistering attack on the EU. Standing beside Orbán, Vance said he was in Budapest ""to help him in this campaign cycle"" although he conceded the US would ""work with whoever wins this election"". Orbán's main rival Péter Magyar is well ahead in most opinion polls. The veteran prime minister is a key European ally of the Trump administration, as well as being Russian President Vladimir Putin's closest partner in the EU. After winning four elections in a row since 2010, Orbán faces the toughest challenge in a political career going back almost 40 years. In a last-ditch bid to boost the prime minister before the 12 April vote, Vance and his wife Usha arrived in Budapest for the first top-level US visit to Hungary for 20 years. They were welcomed by Foreign Minister Péter Szijjártó, who said Orbán's friendship with President Donald Trump had created a ""new golden age"" in relations. Péter Magyar responded to the visit by saying his Tisza party welcomed Vance to Budapest, and that when his party came to office it would consider the US as a prominent partner, both as a Nato ally and as an economic partner. Following talks with Orbán, Vance launched a bitter attack on the European Union and Ukraine. He accused the EU of ""one of the worst examples of foreign election interference that I have ever seen or ever even read about... because they hate this guy"". Vance added that ""part of the reason"" for his visit was because ""interference that's come from the bureaucracy in Brussels has been truly disgraceful"". Speaking later at an Orbán campaign rally, he said: ""We want you to make a decision about your future with no outside forces pressuring you or telling you what to do. I'm not telling you exactly who to vote for but what I am telling you is that the bureaucrats in Brussels, those people should not be listened to."" He ended his speech urging those present to ""go to the polls in the weekend, stand with Viktor Orbán, because he stands for you"". EU leaders have been frustrated for weeks that Orbán has slapped a veto on billions of euros of essential funding for Ukraine, even though he agreed to it last December. German Chancellor Friedrich Merz spoke of ""a gross act of disloyalty"". However, they have carefully avoided getting caught up in the Hungarian election campaign. Vance's remarks were reminiscent of a speech he gave in Munich in February 2025, when he accused European leaders of placing restrictions on freedom of speech. He also repeated unsubstantiated claims that Kyiv had become involved in the election campaign, without giving details, alleging ""elements within the Ukrainian intelligence services [had] tried to put their thumb on the scale of American elections, on Hungarian elections. This is just what they do"". Orbán has made hostility to Ukraine and its president, Volodymyr Zelensky, a cornerstone of his campaign. When the government of Serbia – Hungary's neighbour to the south – announced that explosives had been found and neutralised near the TurkStream gas pipeline, close to the border with Hungary, Orbán and pro-government media labelled the incident a terror attack on Hungary's energy supply. Ukraine swiftly declared it had nothing to do with the incident, suggesting it was a ""Russian false-flag operation"". Former intelligence sources in Hungary, and the opposition leader Péter Magyar, accused Orbán of staging the incident with the help of the Serbian President Alexander Vucic to boost his chances of re-election next Sunday. Trump's friendship with the Hungarian leader goes back to 2016, when Orbán was the first and only EU leader to support him in the US presidential election. He strongly backed Trump for re-election in 2024, and was in Washington last October to secure an exemption for Hungary from US sanctions on Russian oil giants Rosneft and Lukoil. Trump later made clear that the exemption was a personal deal between himself and Orbán – implying that if Orbán lost this election, his successor would have to re-apply. On Tuesday, he spoke to those at Orbán's campaign rally on speakerphone after Vance called him, describing the prime minister as ""a fantastic man"" and saying that the pair ""have had a tremendous relationship"". Hungary, almost alone among EU countries, has defied calls from Brussels to wean itself off Russian fossil fuels. In Washington, Orbán also committed to buying more US liquefied natural gas (LNG), as well as US nuclear technology and fuel. Hungary depends heavily on Russian oil through the Druzhba pipeline from the east, and on Russian gas through the TurkStream pipeline from the south. Both sources are now problematic. No oil has reached Hungary through the Druzhba pipeline, which crosses Ukraine, since the end of January. Orbán blames Ukraine for failing to restore the pipeline after a Russian attack on oil infrastructure in western Ukraine on 27 January. To prevent shortages, Hungary has been forced to release fuel reserves and import non-Russian oil through an alternative pipeline from Croatia. Other recent scandals also appear to have dented his popularity. Private telephone conversations between Foreign Minister Szijjártó and top Russian officials over several years have been leaked. Transcripts suggest that Szijjártó regularly keeps the Russian government informed about confidential discussions at European Union summits, and lobbied to get Russian officials off the sanctions list at Moscow's bidding. Szijjártó has defended the calls as ""normal diplomacy"". Orbán has been accused by the European Parliament of running a ""hybrid regime of electoral autocracy"", and Hungary is now assessed as the most corrupt country in the EU by Transparency International. Big state projects have been awarded to figures within Orbán's inner circle, and the main media companies have been bought up by his allies. Billions of euros of EU funding have been withheld from the government because of concerns over failings in the rule of law. Get our flagship newsletter with all the headlines you need to start the day. Sign up here.",BBC,REAL
Akshaye Khanna Has Been Underrated For Way Too Long—Let This Quiz Set The Record Straight,https://www.buzzfeed.com/arsheenkaur44/akshaye-khanna-has-been-quietly-brilliant-for-years-so-lets,,BuzzFeed,FAKE
Rescuing old printers with an in-browser Linux VM bridged to WebUSB over USB/IP,https://printervention.app/details,,HackerNews,REAL
Choose Between Iconic Pop Looks And Get A Diet Coke Combo To Sip On,https://www.buzzfeed.com/tanishtha_kotian/choose-iconic-outfits-and-try-a-new-diet-coke-recipe,,BuzzFeed,FAKE
"What we know about the two-week ceasefire between the US and Iran
The provisional truce comes more than a month after the US and Israel launched coordinated attacks on Iran.",https://www.bbc.com/news/articles/ce84z6y3ke4o,"Iran and the US have agreed to a conditional two-week ceasefire, during which shipping traffic will be allowed through the Strait of Hormuz. This comes more than a month after the US and Israel launched co-ordinated attacks on Iran, and hours after US President Donald Trump threatened ""a whole civilisation will die tonight"" if Iran did not reopen the Strait. Pakistan's Prime Minister Shehbaz Sharif, who has been mediating negotiations, said early on Wednesday that the ceasefire was effective immediately. Here's what we know so far about the deal. Trump said he'd agreed to ""suspend the bombing and attack of Iran for a period of two weeks"" if Tehran agrees to reopen the Strait of Hormuz, a vital shipping route for oil and other exports from the Gulf. In a post on Truth Social, Trump said he agreed to the provisional ceasefire because ""we have already met and exceeded all Military objectives"". This comes after he earlier warned the US could take Iran out ""in one night"" and that a ""whole civilisation will die tonight, never to be brought back again"" - threats that drew condemnation from the United Nations chief and the Pope. Iran agreed to allow vessels through the Hormuz Strait for two weeks, with their passage co-ordinated by the Iranian military. The country has also issued a 10-point plan, which includes, among other things, the complete cessation of war in Iran, Iraq, Lebanon and Yemen; ""full commitment"" to lifting sanctions on Iran; the release of Iranian funds and frozen assets held by the US; and a ""full payment of compensation for reconstruction costs"" to Iran. It also says, ""Iran fully commits to not seeking possession of any nuclear weapons"". ""Iran's victory in the field would also be consolidated in political negotiations,"" Tehran's Supreme National Security Council said in a statement. According to Sharif, the ceasefire will also take effect in Lebanon, where Israel says it has been fighting the Iran-backed militant group Hezbollah. Israel's leadership has been stating they will not leave Lebanon until the threat from Hezbollah has been removed. There is no indication from Israel that it has agreed to halt its operations in Lebanon, or elsewhere. Sirens sounded in Israel shortly after Trump's announcement, with the Israel Defense Forces saying they were intercepting missiles launched from Iran. Several loud booms were heard in Jerusalem late Tuesday night. A few hours after the ceasefire was announced by Trump, Israeli Prime Minister Benjamin Netanyahu said: ""Israel supports President Trump's decision to suspend strikes against Iran for two weeks subject to Iran immediately opening the straits and stopping all attacks on the US, Israel and countries in the region."" The statement added that the ""ceasefire does not include Lebanon"", where Israel has ground troops. It is unclear how involved Netanyahu was in Trump's decision-making. Pakistan, which has been mediating the negotiations, has invited the delegations to meet in Islamabad on Friday ""to further negotiate for a conclusive agreement to settle all disputes"". White House press secretary Karoline Leavitt acknowledged ongoing discussions about in-person talks, but said ""nothing is final until announced by the President or the White House"". Whatever form they take, negotiations are going to be very difficult. Already, the two countries appear to have contradicting positions on what this ceasefire entails. And Iran and the US have held two rounds of talks in the past year. Both times saw military tensions escalate in the middle of negotiations.",BBC,REAL
Cambodia unveils statue to honour famous landmine-sniffing rat,https://www.bbc.com/news/articles/c0rx7xzd10xo,,HackerNews,REAL
Pick Your Way Through Lewis Hamilton’s Fashion Choices And I’ll Reveal Your True F1 Race Track Energy,https://www.buzzfeed.com/arsheenkaur44/lewis-hamiltons-fashion-quiz,,BuzzFeed,FAKE
"I Just Found Out Why It’s Called A Tennis Bracelet, And It Is Peak Sports Drama",https://www.buzzfeed.com/arsheenkaur44/why-is-it-called-a-tennis-bracelet,,BuzzFeed,FAKE
Did Kerala Techie Fake Trekking Survival Story? Questions Raised In Karnataka,https://www.ndtv.com/india-news/did-kerala-techie-gs-sharanya-fake-trekking-survival-story-questions-raised-in-karnataka-thadiyandamol-trek-kodagu-hills-11326497,,NDTV,REAL
ACE on a USB→HDMI Adapter,https://blazelight.dev/blog/ms2160.mdx,,HackerNews,REAL
"22 Wildly Popular Products With Over 1,000 Positive Reviews On Amazon",https://www.buzzfeed.com/shivaniagrawal/wildly-popular-home-products-with-over-1000-reviews?origin=hpp,,BuzzFeed,FAKE
We Bet You Can't Correctly Define Even Half Of These Grindr Slang Terms,https://www.buzzfeed.com/aqibspeaks/can-you-correctly-guess-what-these-grindr-slang-terms-mean,,BuzzFeed,FAKE
"15 Fictional Love Triangles That Made Me Feel Things I'm Not Emotionally Equipped To Handle, Ranked",https://www.buzzfeed.com/tanishtha_kotian/ranking-fictional-love-triangles-that-had-me-blushing,,BuzzFeed,FAKE
9 Grindr Profiles Every Desi Queer Person Has Come Across,https://www.buzzfeed.com/aqibspeaks/9-grindr-profiles-every-desi-queer-person-has-come-across,,BuzzFeed,FAKE
Indian & Indian American Voice Note Diet Swap,https://www.buzzfeed.com/watch/video/244008,,BuzzFeed,FAKE
"Iran Issues 10-Point Ceasefire Conditions, Trump Says ""Plan Workable""",https://www.ndtv.com/world-news/iran-us-war-news-irans-10-ceasefire-conditions-uranium-enrichment-hormuz-control-donald-trump-says-proposal-workable-11326086,,NDTV,REAL
'Prudent To Wait And Watch': RBI Keeps Repo Rate Unchanged At 5.25%,https://www.ndtv.com/india-news/rbi-meeting-repo-rate-policy-interest-governor-sanjay-malhotra-full-speech-live-11326642,,NDTV,REAL
Binary obfuscation used in AAA Games,https://blog.farzon.org/2026/04/binary-obfuscation-that-doesnt-kill-lto.html,,HackerNews,REAL
"Emergency jabs after 100 children die of suspected measles in a month in Bangladesh
More than 100 people, mostly children, have been killed by measles since mid-March, officials suspect.
2 days ago
Asia",https://www.bbc.com/news/articles/cevkz2z7dm8o,"Bangladesh has launched an emergency vaccination campaign after a fast-spreading measles outbreak is suspected of killing more than 100 people, mostly children, in what may be the country's most lethal wave of the disease in recent history. The campaign, which began on Sunday, comes amid more than 7,500 suspected measles cases since 15 March, according to health ministry data. More than 900 of these cases have been confirmed - a sharp increase from 2025, when just 125 measles cases were recorded over the entire year, local media report. While Bangladesh has long vaccinated children against the highly contagious disease, the recent outbreak has exposed gaps in its programme, raising concern. ""Vaccines are foundational to child survival,"" Rana Flowers, the Unicef representative in Bangladesh, said in a statement on Sunday, adding that the current measles outbreak was ""putting thousands of children, especially the youngest and most vulnerable, at serious risk."" In Bangladesh, a nation of 170 million people, routine measles vaccines are given to children as young as nine months old. But Shahriar Sajjad, deputy director of the Health Department, told BBC Bangla that about one-third of those infected in the recent outbreak were under nine months old. The infections of these young infants ""who are not yet eligible for routine vaccination, are especially alarming"", said Flowers from Unicef. On top of routine vaccinations, Bangladesh conducts special measles vaccination campaigns every four years. But these campaigns haven't gone according to plan. There have been no special measles vaccination campaigns since 2020, first because of Covid then because of the ""political situation"", Sajjad told BBC Bangla. Bangladesh experienced political upheaval in 2024, when massive anti-government protests toppled its long-ruling leader Sheikh Hasina. An interim government took over after Hasina's ousting, and only in February this year did the country elect a new government. A measles vaccination campaign was supposed to be held in April this year, ""but it did not happen"", Sajjad said. A health official said procurement issues had led to a shortage of vaccines, including for measles, the Daily Star reported. Many in Bangladesh have blamed the vaccine shortages on the former interim government, which oversaw a new vaccine procurement system. But measles resurgences ""are typically the result of these accumulated gaps rather than a single factor"", Unicef said in its statement. ""Bangladesh has a strong history of high immunisation coverage, but even small disruptions can lead to the gradual accumulation of immunity gaps over time."" Along with international partners like Unicef and the World Health Organization (WHO), Bangladesh has launched an emergency vaccination campaign for measles and rubella , a milder disease with similar symptoms to measles. This campaign, which started on Sunday, will be rolled out across 30 upazilas - sub-districts in Bangladesh - and targets more than 1.2 million children between six months and five years old. The campaign will prioritise ""children who have missed routine immunisation and are most vulnerable to severe illness and complications"", according to Unicef. There will also be a particular focus on Dhaka, the densely populated capital, and Cox's Bazar, home to crowded Rohingya refugee camps, Unicef said. Besides the vaccination drive, health authorities are also publishing infographics that teach people how to identify and prevent measles. Measles is a highly contagious airborne disease, which can lead to severe complication and death. Common symptoms include: In 2024, an estimated 95,000 people were killed by measles around the world - most of them children under five years old, according to the WHO. Measles can be prevented through vaccination - but according to the WHO, 95% of the population has to be vaccinated in order to stop the disease from spreading. Over the past two decades, the number of global measles cases and deaths resulting from the disease have fallen sharply. There were 11 million cases of measles worldwide in 2024 - a significant decrease from 38 million in 2000, according to the WHO. But the organisation has warned about a resurgence in parts of the world as vaccination rates fall. In 2024 and 2025, the world saw the highest number of measles outbreaks in more than 20 years, according to medical journal The Lancet. Cases of measles have risen in some countries in Asia and Africa, as well as in Europe, the US and the UK, where there is growing scepticism against vaccines, especially after the pandemic. In February, an outbreak of measles in some schools in north London prompted health authorities to remind parents to vaccinate their children.",BBC,REAL
Show HN: Gemma 4 Multimodal Fine-Tuner for Apple Silicon,https://github.com/mattmireles/gemma-tuner-multimodal,,HackerNews,REAL
"US journalist Shelly Kittleson released after kidnap in Iraq, officials say",https://www.bbc.com/news/articles/crm1xjp08k3o,"A US freelance journalist who was kidnapped in the Iraqi capital Baghdad a week ago has been released, according to Secretary of State Marco Rubio. Iran-backed militia group Kataib Hezbollah said earlier on Tuesday that it would release Shelly Kittleson, who was taken on 31 March, on the condition that she leave Iraq immediately. Rubio said the release ""reflects the Trump Administration's steadfast commitment to the safety and security of American citizens, no matter where they are in the world"". He thanked Iraqi officials for help securing her release and said the US is now ""working to support her safe departure from Iraq"". At the time of the 49-year-old's abduction, the Iraqi government said security forces had chased the suspects in a pursuit that led to one of the kidnappers' cars overturning and the arrest of one person. Last week, Iraqi Prime Minister Mohammed Shiaa al-Sudani ordered security forces to pursue those responsible for abducting foreigners. In a separate post, Assaf said the group would release a recording showing Kittleson's ""role and activities in Iraq"", without providing further details. The abduction came amid ongoing attacks by Iran and its allied Iraqi Shia militias on US-associated targets across Iraq and the region since the outbreak of the US-Israeli war on Iran. Kittleson's friend and emergency contact, CNN national security analyst Alex Plitsas, said he had seen the ""alleged statement"" about her release, but added ""we have no official confirmation from the United States government that this is true"". It is understood that US officials had contacted Kittleson a number of times before she was kidnapped to warn of threats against her. Plitsas previously told CBS, the BBC's US news partner, that Kittleson had been warned by the US government about a specific threat to her from Iran-backed paramilitaries. He said Kittleson had been told her name was on a list in the possession of Kataib Hezbollah, which was said to be plotting to kidnap or kill female journalists. Kittleson, based in Rome, Italy, has covered conflicts in Afghanistan, Iraq and Syria. According to her bio on X, she has worked for numerous publications. The US state department has warned citizens not to travel to Iraq.",BBC,REAL
Show HN: An interactive map of Tolkien's Middle-earth,https://middle-earth-interactive-map.web.app/,,HackerNews,REAL
A blind man made it possible for others with low vision to build Lego sets,https://apnews.com/article/lego-bricks-for-blind-audio-braille-instructions-5a2a27de4354a0b1443171c3f24f29e4,,HackerNews,REAL
"13 Wimbledon Facts That Made Me Go Wait, What?",https://www.buzzfeed.com/arsheenkaur44/i-went-down-a-wimbledon-rabbit-hole-and-found-13-surprising,,BuzzFeed,FAKE
"Has Artemis II shown we can land on the Moon again?
The Artemis II mission has been near flawless to date, but has the test flight shown Nasa is ready to send humans to the lunar surface?
14 hrs ago
US & Canada",https://www.bbc.com/news/articles/cj60nkd8nrko,"Nasa's Artemis II mission has passed every major test since its launch on 1 April, with its rocket, spacecraft and crew performing better than engineers had dared to hope for. The mission's first six days have shown that the Orion capsule works as designed with people on board for the first time - something no simulator could prove. Perhaps its greatest achievement, though, is through the actions of the Artemis crew, which have generated hope, agency and optimism for a world appearing to be in desperate need of inspiration. But the bigger question remains - is a Moon landing by 2028, as Nasa and President Trump want, now really an achievable goal? A few days after Nasa's Space Launch System (SLS) reached the launch pad at Kennedy Space Centre, the most important lesson about Artemis II had already been learned. After two scrubbed launches in February and again in March because of separate technical issues, Nasa Administrator Jared Isaacman said ""launching a rocket as important and as complex as SLS every three years is not a path to success."" The previous uncrewed Artemis I mission took off in November 2022. The agency, he said, had to stop treating each rocket ""like a work of art"" and start launching with the frequency of a programme that means serious business. It was, in effect, a declaration that relearning the same lessons every three years had to stop. That matters, because it reframes everything that has followed. And judged against that ambition, what has the mission shown us in the six days since Reid Wiseman, Victor Glover, Christina Koch and Jeremy Hansen lifted off on April 1st? The short answer is more than even the optimists dared hope for. The SLS generated 8.8 million pounds of thrust at liftoff and, by every measure engineers care about, performed to plan. Each phase of the ascent was, in the understated language of mission control, ""nominal"": maximum dynamic pressure, main engine cut-off and booster separation. Two of the three planned course corrections on the way to the Moon were scrapped because the trajectory was already so accurate they were not needed. As Dr Simeon Barber, space scientist at the Open Univertsity, put it: ""Credit to them - they got it right the first time."" A day after launch came the critical moment. Orion fired its main engine for five minutes and fifty five seconds - known as the translunar injection burn - putting the spacecraft on a looping path to the Moon with no further major manoeuvres required. The powerful engine burn was ""flawless"" according to the head of the Artemis programme, Dr Lori Glaze. The official purpose of this mission is to put people inside Orion and find out what happens - not just to the spacecraft, but to the interaction between crew and machine. What has unfolded is precisely what was anticipated, and precisely what could not have been learned in a simulator. There have been toilet problems. A water dispenser issue requiring the crew to bag water as a precaution. A minor redundancy loss in one of the helium systems was mentioned at an early press conference and quietly resolved. As Barber observed: ""This is all about putting humans in the loop - these pesky humans that press buttons and breathe carbon dioxide and want air conditioning and want to use the toilet. It was all about how the system works with those guys on board."" The engineers monitoring Orion's CO2 removal system through back-to-back exercise sessions, or testing how the spacecraft handles with thrusters deliberately disabled, are building the case that this vehicle is safe enough to carry people to the surface of the Moon. Barber's overall assessment was direct: ""Orion itself seems to have worked pretty well, actually - certainly all the propulsion stuff, which is the real critical stuff."" NASA has talked up the scientific returns. The crew made extensive observations during their flyby - around 35 geological features noted in real time, colour variations that could reveal mineral composition, and a solar eclipse from deep space that pilot Victor Glover said ""just looks unreal."" One image stood out: the Orientale basin, a 600-mile crater near the Moon's far side, seen in full by human eyes for the first time. And yet the science is not the main point. Professor Chris Lintott of Oxford, co-host of The Sky at Night, was blunt: ""The artistic value of the images returned from Artemis and its crew is significant, but their scientific value is limited."" India's Chandrayaan-3 landed near the south pole in 2023. China's Chang'e-6 retrieved samples from the far side in 2024. Robotic probes have mapped this terrain in extraordinary detail. The most affecting moment came not from any instrument, but from the crew. As the astronauts broke the distance record set by the stricken Apollo 13 crew in 1970, Mission Specialist Jeremy Hansen called down to Mission Control in Houston. There was a crater, he said, on the nearside-farside boundary - a bright spot to the northwest of Glushko crater. ""We lost a loved one,"" his voice thickening. ""Her name was Carroll - the spouse of Reid, the mother of Katie and Ellie. And we would like to call it Carroll."" Forty-five seconds of silence followed. Commander Reid Wiseman wept. The crew embraced. Back on Earth, his daughters were watching from Houston. That moment matters for reasons beyond sentiment. Space programmes that cannot generate genuine, unscripted human emotion do not survive long. The reason Apollo endures in cultural memory is not solely the engineering; it is what it said about human reach and courage. Artemis II, in that moment, made the same claim. The mission is not over. Orion is heading home, due to splash down in the Pacific Ocean near San Diego on 11 April. What remains is re-entry into Earth's atmosphere - the moment that caused so much anxiety after Artemis I, when unexpected heat shield damage triggered an investigation that delayed this mission by more than a year. The Orion capsule will hit the atmosphere at roughly 25,000 mph (40,000km/h). That is the test no simulator can replicate, and its outcome will define this mission's legacy more than any image of the Moon's far side. If re-entry goes well, the picture that emerges from Artemis II will be genuinely encouraging. The rocket worked. The spacecraft worked. The crew handled the systems with competence and grace. And Nasa has at last articulated a credible plan to build on this moment rather than wait three years and start again. A Moon landing by 2028 remains a stretch. Barber's instinct is that it is more like three to four years away, and that judgement is hard to argue with. But the smoothness of this mission - from launch to lunar flyby - has shifted the probability in the right direction. The question is no longer whether Orion can fly. The question is whether the landers, the cadence, and the political will can keep pace. The spacecraft, at least, has done its part. Artemis II a story of inspiration and a story of science. The events of last night had echoes of the Apollo programme. At a time when this world has not enough optimism, just as there was so little in the 1960s with wars across the world and civil unrest at home in the US, this was a moment in time when we could for one night remember that we are one. We can see that picture of the Earth. This is not the end of the story by any means, this is just a test flight for an eventual landing on the Moon - not just one, but many more to come.",BBC,REAL
"""Lebanon Not Included In Ceasefire"": Netanyahu Differs From Shehbaz Sharif",https://www.ndtv.com/world-news/netanyahu-backs-us-decision-for-ceasefire-with-iran-but-says-lebanons-hezbollah-not-included-11326312,,NDTV,REAL
Design Your Dream Summer Vacation And We'll Reveal Which 'The Summer I Turned Pretty' Character You're Destined For,https://www.buzzfeed.com/nuttercracker/the-summer-i-turned-pretty-quiz,,BuzzFeed,FAKE
